,COD_TRAFO,CONSUMO,CONS_PROME,LATITUDE,LONGITUDE,EMPRESA,MES,ANO
380199,87826TR1,51360,54720,4.68549816,-74.1190614,2103,1,2018
380284,87906TR1,51677,44137,4.68319086,-74.12014716,2103,1,2018
380298,87919TR1,78462,101855,4.69837367,-74.05472856,2103,1,2018
380329,87949TR1,51892,41175,4.64002594,-74.15329105,2103,1,2018
380382,87996TR1,77379,70193,4.72142261,-74.0406739,2103,1,2018
380421,88029TR1,58813,48170,4.73634014,-74.24787664,2103,1,2018
380434,88043TR1,54507,49131,4.73783499,-74.06720299,2103,1,2018
380472,88077TR1,49886,40083,4.68348192,-74.04814183,2103,1,2018
380481,88084TR1,56640,47680,4.58246201,-74.21425204,2103,1,2018
380483,88086TR1,67916,58296,4.58392707,-74.15639705,2103,1,2018
380494,88099TR1,51401,43556,4.61294394,-74.20479365,2103,1,2018
380507,88108TR1,56492,35340,4.85513034,-74.05097855,2103,1,2018
380508,8810TR1,63894,63647,4.74021678,-74.03884273,2103,1,2018
380797,8840TR1,49994,51472,4.75764501,-74.04903393,2103,1,2018
380815,88425TR1,82385,76787,4.63156049,-74.11651518,2103,1,2018
380816,88426TR1,62580,51118,4.63225033,-74.11594222,2103,1,2018
380817,88428TR1,63141,56256,4.63248982,-74.11555089,2103,1,2018
380822,88431TR1,59430,48986,4.63169571,-74.1150994,2103,1,2018
380869,88478TR1,66613,47139,4.65964115,-74.10605755,2103,1,2018
380881,88489TR1,78833,64500,4.65943488,-74.10588223,2103,1,2018
380889,88497TR1,52172,28534,4.71749499,-74.13051941,2103,1,2018
381953,890339,85323,0,6.0982,-75.719,564,1,2018
382587,89207TR1,50608,0,4.69380433,-74.07919443,2103,1,2018
382737,89312TR1,73620,73860,4.58685717,-74.20646955,2103,1,2018
382783,89357TR1,58990,0,4.60076859,-74.18149891,2103,1,2018
382796,8938TR1,63443,61623,4.70532021,-74.12544988,2103,1,2018
382876,89553TR1,66961,46880,4.69681236,-74.03061448,2103,1,2018
382947,89612TR1,52185,468,4.68107894,-74.12201959,2103,1,2018
383124,89825TR1,62314,8899,4.69912768,-74.05448963,2103,1,2018
383159,89872TR1,70500,0,4.62569053,-74.10179303,2103,1,2018
383279,900024,82080,0,6.2452,-75.422,564,1,2018
383299,900053,52375,0,6.4445,-75.7307,564,1,2018
383729,900633,80080,0,7.9928,-75.1989,564,1,2018
384296,9012TR1,50647,45294,4.70690157,-74.13267717,2103,1,2018
385633,903238,85909,0,7.9965,-75.1968,564,1,2018
387964,907118,68640,0,6.1069,-75.3467,564,1,2018
389205,909800,68420,0,6.2022,-75.4376,564,1,2018
390412,912092,54010,0,5.9922,-75.3742,564,1,2018
391607,914261,86734,0,6.147,-75.3779,564,1,2018
391655,914372,67549,0,8.0919,-74.7758,564,1,2018
393778,919088,73073,0,5.9136,-74.8463,564,1,2018
398337,926780,78962,0,6.1494,-75.3523,564,1,2018
398587,927131,54440,0,7.8832,-76.6291,564,1,2018
398588,927132,69117,0,7.8755,-76.6096,564,1,2018
399036,927683,69648,0,6.2398,-75.4178,564,1,2018
400134,929235,53729,0,7.638,-76.6572,564,1,2018
402108,932020,72627,0,7.7576,-76.6603,564,1,2018
402560,9326TR1,51280,32853,4.70784409,-74.10443379,2103,1,2018
403100,9333TR1,70483,58373,4.70582327,-74.10344487,2103,1,2018
403462,933974,78152,0,8.0965,-76.7285,564,1,2018
403589,934144,58520,0,6.124,-75.7614,564,1,2018
403897,9345TR1,54618,53523,4.70502972,-74.10197695,2103,1,2018
403933,9346TR1,57534,54955,4.70677839,-74.10045059,2103,1,2018
404004,9347TR1,73480,72131,4.70680016,-74.09872541,2103,1,2018
404143,9349TR1,51920,51650,4.70879577,-74.09752564,2103,1,2018
404165,935019,54492,0,6.206,-75.3313,564,1,2018
404437,935545,57200,0,6.7019,-75.9047,564,1,2018
404924,936163,55000,0,6.9632,-75.4255,564,1,2018
406307,938443,90715,0,6.1493,-75.3812,564,1,2018
406923,9523,54562,45396,4.213353,-74.97809000000001,3332,1,2018
406987,9540TR1,59008,54558,4.74725442,-74.04617143,2103,1,2018
406995,9543TR1,51665,50813,4.74569826,-74.04646421,2103,1,2018
407132,9589TR1,54190,54535,4.74741599,-74.0435089,2103,1,2018
407151,9594TR1,52994,60187,4.74986539,-74.04221115,2103,1,2018
407307,9644TR1,63850,62133,4.74289936,-74.05885271,2103,1,2018
407332,9655,58262,21526,3.7167589999999997,-75.52199399999999,3332,1,2018
407669,976,51088,54719,4.43735,-75.223907,3332,1,2018
407934,986,54538,58209,4.8142264,-75.697789,2073,1,2018
408021,9894TR1,60935,61637,4.76594659,-74.05127362,2103,1,2018
408142,993,64240,64460,5.406809,-73.002094,500,1,2018
408173,994,67827,69086,4.813431,-75.699612,2073,1,2018
408278,9973,71148,66208,3.8500370000000004,-74.935705,3332,1,2018
408350,999999,51702,51702,7.10486,-73.10891,524,1,2018
408549,A20002,58318,0,5.44488849,-74.67490466,502,1,2018
408861,ACT1052,50283,45097,3.9853110000000003,-73.75753900000001,600,1,2018
409297,ACT49,50807,47362,3.9812309999999997,-73.7777,600,1,2018
412554,ARUN2321,78378,75953,4.544,-75.6686,523,1,2018
412555,ARUN2322,86584,78145,4.544,-75.6686,523,1,2018
412571,ARUN2345,53519,52477,4.5438,-75.6635,523,1,2018
412603,ARUN2382,52636,63342,4.5532,-75.6628,523,1,2018
412605,ARUN2384,68765,71981,4.5532,-75.6628,523,1,2018
413240,ARUP1080,66930,72182,4.5446,-75.6613,523,1,2018
413314,ARUP1255,50237,52330,4.5187,-75.6987,523,1,2018
413431,ARUP1803,53124,54240,4.5356,-75.6758,523,1,2018
413574,ARUP2239,53178,52324,4.5466,-75.6648,523,1,2018
413919,ARUQ0752,61442,57917,4.5381,-75.6711,523,1,2018
413922,ARUQ0761,52822,46954,4.5388,-75.6769,523,1,2018
413924,ARUQ0766,61955,53163,4.5377,-75.6762,523,1,2018
413925,ARUQ0771,55965,48662,4.5372,-75.6756,523,1,2018
413933,ARUQ0803,76714,69107,4.5384,-75.6732,523,1,2018
413935,ARUQ0817,64750,56719,4.5375,-75.6742,523,1,2018
413937,ARUQ0829,60375,54442,4.5366,-75.6752,523,1,2018
413938,ARUQ0850,80338,88978,4.5358,-75.6761,523,1,2018
413983,ARUQ0964,63536,60152,4.5399,-75.6728,523,1,2018
414033,ARUQ1148,65092,59379,4.5367,-75.67699999999999,523,1,2018
414034,ARUQ1153,50008,54101,4.5362,-75.6776,523,1,2018
414724,B63015,56970,0,4.9351704000000005,-75.86308916,502,1,2018
414778,BA20502,57386,62846,1.694204,-75.243495,520,1,2018
418123,C3T112,63800,61862,4.252448,-72.56635,600,1,2018
419293,CARP0504,56082,60248,4.4231,-75.7252,523,1,2018
419825,CAUQ0003,61522,62554,4.5307,-75.6416,523,1,2018
419826,CAUQ0006,50860,49546,4.5323,-75.6454,523,1,2018
419830,CAUQ0021,73488,71158,4.5295,-75.6406,523,1,2018
419990,CAUQ0273,51520,50839,4.5292,-75.6452,523,1,2018
420335,CIRP0333,84543,74427,4.6114,-75.6306,523,1,2018
421402,CT1P001,60578,58447,2.9267,-75.2927,1014,1,2018
421415,CT1P015,52653,47091,2.9234,-75.2872,1014,1,2018
421494,CT2P018,72972,35407,2.9267,-75.2875,1014,1,2018
421512,CT2P040,57656,37941,2.9249,-75.2919,1014,1,2018
421522,CT2P056,53945,55926,2.9234,-75.2916,1014,1,2018
423631,D20334,55561,0,4.86555029,-75.62057595,502,1,2018
423743,D21202,51667,0,4.86747715,-75.62076647,502,1,2018
424606,E10419,52671,57422,3.37347824,-76.54896322,2438,1,2018
424858,E10640TR1,52199,50088,4.34165645,-74.36182706,2103,1,2018
425476,E11229,56146,53769,3.44478509,-76.48248472,2438,1,2018
426645,E12420,64769,49108,3.45801431,-76.51562403,2438,1,2018
427026,E12976,79510,79899,3.43226378,-76.53855743,2438,1,2018
427027,E12978,67272,63516,3.43482806,-76.53883916,2438,1,2018
427475,E13374TR1,64640,69880,4.55249632,-74.51938014,2103,1,2018
427494,E13395,50314,51058,3.4600988,-76.53373999,2438,1,2018
427720,E13678,92380,91208,3.45166984,-76.53326459,2438,1,2018
427843,E1382,62516,56816,3.4497101000000003,-76.53135442,2438,1,2018
427895,E13895,53699,54121,3.49417935,-76.49455274,2438,1,2018
427913,E13912,65566,60428,3.44910522,-76.53196396,2438,1,2018
427942,E13951,76758,69249,3.4267547,-76.52126195,2438,1,2018
428048,E1405,73692,63711,3.45157826,-76.52859988,2438,1,2018
428069,E14068,50025,49042,3.42645551,-76.48276075,2438,1,2018
428169,E14149,50593,51330,3.46085075,-76.53423666,2438,1,2018
428359,E14296,54315,49512,3.42685104,-76.48114245,2438,1,2018
428498,E14470TR1,52555,49906,5.75818344,-74.63049385,2103,1,2018
429210,E15238,58979,53692,3.45741112,-76.52546612,2438,1,2018
429656,E15670,72944,64983,3.27628962,-76.51887535,2438,1,2018
429720,E15723,52335,42966,3.45279413,-76.52839115,2438,1,2018
429723,E15728,53305,53794,3.46165075,-76.51618544,2438,1,2018
430181,E16094,51666,53812,3.43660775,-76.54539974,2438,1,2018
430209,E16115,66133,61037,3.45516393,-76.52683802,2438,1,2018
430218,E16121,50761,48093,3.44466974,-76.53627824,2438,1,2018
430219,E16123,55634,50400,3.44992832,-76.52797524,2438,1,2018
430393,E16301,51733,52866,3.46336913,-76.48186853,2438,1,2018
430498,E16400,92611,71560,3.45054859,-76.53014088,2438,1,2018
430540,E16458,59555,54410,3.58378323,-76.49455729,2438,1,2018
430561,E16486,73765,92871,3.52797176,-76.49733661,2438,1,2018
430912,E16744,81788,61358,3.44984067,-76.53058704,2438,1,2018
431342,E17086,58806,57978,3.41273252,-76.5399604,2438,1,2018
431343,E17087,69802,69514,3.41339749,-76.54076806,2438,1,2018
431573,E17284,72270,70730,3.48954055,-76.52520054,2438,1,2018
431771,E17472,49865,52089,3.36280216,-76.52501283,2438,1,2018
431893,E17614,61428,61529,3.42027868,-76.54338209,2438,1,2018
433129,E1T2,66000,71940,4.163723,-73.648225,600,1,2018
433369,E2031TR1,58948,53416,4.29846746,-74.79837392,2103,1,2018
433933,E2119TR1,50104,45955,4.30291705,-74.80284528,2103,1,2018
435668,E2698,68434,65027,3.4520476,-76.53097276,2438,1,2018
435717,E2766TR1,49891,49254,4.26784631,-74.76360913,2103,1,2018
435725,E278,53737,54458,3.45196303,-76.51903723,2438,1,2018
436272,E3182,56773,45822,3.45275565,-76.53223965,2438,1,2018
436646,E3397TR1,52184,45456,4.45935745,-74.63512220000001,2103,1,2018
436771,E3586,57035,50179,3.4443687000000005,-76.53196482,2438,1,2018
436773,E3589,89949,86107,3.45442349,-76.55517309999999,2438,1,2018
437323,E417,69099,64292,3.45359812,-76.53060282,2438,1,2018
437829,E4688TR1,55298,54000,4.33407049,-74.37208644,2103,1,2018
437886,E4772TR1,62214,50961,4.54877725,-74.53587044,2103,1,2018
438040,E50013,74730,74934,3.41660111,-76.54441369,2438,1,2018
438138,E5050TR1,51711,53822,4.81348777,-74.35648308,2103,1,2018
438152,E5062TR1,61083,58828,4.81336687,-74.35417693,2103,1,2018
438404,E5238TR1,64497,62244,4.81203245,-74.35738606,2103,1,2018
438450,E529TR1,54326,50097,4.31610138,-74.79244323,2103,1,2018
438822,E5587,58974,55001,3.4498163999999996,-76.5324261,2438,1,2018
439075,E602,50101,46462,3.44438509,-76.53053183,2438,1,2018
439861,E6802,73286,65931,3.42740752,-76.52094873,2438,1,2018
440067,E7178TR1,60039,53997,4.34249526,-74.36507688,2103,1,2018
440090,E7193TR1,51064,47952,4.34365263,-74.36241721,2103,1,2018
440445,E7556,63268,63190,3.4338701,-76.53564995,2438,1,2018
441042,E8291,66870,64501,3.45306048,-76.53325268,2438,1,2018
441409,E878,53346,48053,3.44458408,-76.52794503,2438,1,2018
441806,E9286,55014,53828,3.43473936,-76.53541043,2438,1,2018
442068,E9608,62194,63970,3.41902118,-76.49674699,2438,1,2018
444509,GRT101,56992,60618,3.5457059999999996,-73.706506,600,1,2018
444733,GRT207,92400,95260,3.531738,-73.69964499999999,600,1,2018
444737,GRT21-1,65205,56072,3.5435559999999997,-73.709119,600,1,2018
445119,GUT9977,71940,71573,3.8700769999999998,-73.76194,600,1,2018
445580,IQPP002,67280,0,2.2735,-75.454,1014,1,2018
446736,L14007,79217,0,5.44718281,-74.67092318,502,1,2018
446913,L15169,72694,0,5.45331288,-74.66301258,502,1,2018
446999,L16409,63060,0,5.45621125,-74.66457513,502,1,2018
447972,LPUP052,53181,48032,2.2338,-75.5953,1014,1,2018
448207,M12113,86240,0,5.05773523,-75.53013705,502,1,2018
449146,M2T8228,75295,78619,3.516399,-73.558617,600,1,2018
449745,M40001,50428,0,5.0566236,-75.48667823,502,1,2018
449861,M40963,53785,0,5.05605046,-75.48592692,502,1,2018
450002,M41415,63098,0,5.05386518,-75.48979770000001,502,1,2018
450804,M51822,89785,0,5.06870068,-75.50966878,502,1,2018
450851,M52114,61684,0,5.0805248,-75.51016122,502,1,2018
450915,M53584,56639,0,5.05029617,-75.50675822,502,1,2018
451353,M60262,59730,0,5.05183772,-75.4090198,502,1,2018
451377,M61027,74472,0,5.03604556,-75.43282742,502,1,2018
451834,M71599,52272,0,5.06696616,-75.51795128,502,1,2018
451836,M71612,51436,0,5.06755613,-75.51968612,502,1,2018
451904,M72452,75276,0,5.06848656,-75.51306969,502,1,2018
452088,M75816,61691,0,5.06771584,-75.51582919,502,1,2018
452096,M75975,53035,0,5.0714765,-75.51851198,502,1,2018
452098,M75986,68094,0,5.07153744,-75.51791955,502,1,2018
452123,M76094,53116,0,5.06740591,-75.52149487,502,1,2018
456383,O1T14320,59800,1342,4.050433,-73.736174,600,1,2018
456817,O23026,50882,0,4.99663127,-75.90780466,502,1,2018
456933,O23855,59400,0,4.98620335,-75.90080939,502,1,2018
458236,P10066,58919,69969,3.50366207,-76.51078211,2438,1,2018
458285,P10159,61281,59241,3.50417956,-76.52019755,2438,1,2018
458306,P10191,66880,69459,3.38722999,-76.54583083,2438,1,2018
458312,P10201,59477,125244,3.44503622,-76.5060647,2438,1,2018
458363,P10293,89343,88166,3.58254203,-76.49481397,2438,1,2018
458379,P10331,58958,53713,3.51742593,-76.50927306,2438,1,2018
458425,P10407,53810,65129,3.50116486,-76.50200881,2438,1,2018
458429,P10414,63265,60533,3.44132816,-76.51304104,2438,1,2018
458491,P10521,61662,58935,3.40619419,-76.54640667,2438,1,2018
458537,P10601,69399,67803,3.52216653,-76.51723416,2438,1,2018
458559,P10634,60024,70596,3.45319249,-76.51229268,2438,1,2018
458586,P10675,52681,53017,3.39118952,-76.54615599,2438,1,2018
458587,P10676,84718,89079,3.49304556,-76.51293201,2438,1,2018
458638,P10755,75200,60747,3.45345187,-76.50872082,2438,1,2018
458694,P10850,57279,53995,3.35890491,-76.51453084,2438,1,2018
458735,P10921,83983,109615,3.51617616,-76.51156079,2438,1,2018
458823,P11107,60160,56320,3.52470434,-76.50259088,2438,1,2018
458866,P11199,61499,58879,3.49540253,-76.51927238,2438,1,2018
458909,P11284,64898,61707,3.57563758,-76.48489014,2438,1,2018
458914,P11293,85372,82689,3.53876453,-76.50079577,2438,1,2018
458970,P11409,66000,39600,3.50054591,-76.51696146,2438,1,2018
458991,P11446,51568,45210,3.58402407,-76.49559223,2438,1,2018
459003,P11463,92087,108203,3.45194523,-76.51089040000001,2438,1,2018
459010,P11487,52761,46148,3.57008772,-76.4832973,2438,1,2018
459028,P11515,60125,72074,3.50566353,-76.51014778,2438,1,2018
459030,P11522,66419,62759,3.4309597999999997,-76.54148892,2438,1,2018
459069,P11620,63227,55419,3.52496598,-76.50471763,2438,1,2018
459083,P11663,55387,62320,3.51415397,-76.51499567,2438,1,2018
459087,P11672,62040,62920,3.46800911,-76.52307103,2438,1,2018
459098,P11695,65843,67134,3.42289563,-76.54207129,2438,1,2018
459166,P11804,93059,79511,3.3869667000000003,-76.54032335,2438,1,2018
459191,P11852,85786,81071,3.43511003,-76.53968566,2438,1,2018
459205,P11873,55440,55919,3.42008408,-76.54135259,2438,1,2018
459211,P11894,76560,62920,3.56384457,-76.48343825,2438,1,2018
459234,P11933,76266,51691,3.49245707,-76.52548626,2438,1,2018
459274,P11998,68534,67681,3.42728946,-76.53779842,2438,1,2018
459285,P12019,55291,57149,3.45429004,-76.54194388,2438,1,2018
459347,P12132,56760,60280,3.40865334,-76.53482962,2438,1,2018
459355,P12150,67467,131579,3.38038915,-76.54637416,2438,1,2018
459369,P12197,50901,62669,3.49437771,-76.51948525,2438,1,2018
459393,P12243,61175,59338,3.39357453,-76.55250278,2438,1,2018
459398,P12250,82077,116452,3.49373688,-76.51517812,2438,1,2018
459471,P12444,66621,63239,3.4569983,-76.52140524,2438,1,2018
459489,P12477,57902,58046,3.47655381,-76.48531728,2438,1,2018
459490,P12485,60984,62788,3.43569066,-76.52160639,2438,1,2018
459492,P12502,80940,81340,3.50625939,-76.50153345,2438,1,2018
459503,P12539,70180,66000,3.49389816,-76.51808862,2438,1,2018
459510,P12576,91816,90496,3.46158259,-76.52578347,2438,1,2018
459526,P12632,63840,62640,3.44104625,-76.47800792,2438,1,2018
459562,P12794,63722,62713,3.47318478,-76.52739784,2438,1,2018
459579,P12880,72820,77366,3.43355233,-76.47703199,2438,1,2018
459667,P13113,50025,52037,3.4850714999999997,-76.49849406,2438,1,2018
459721,P13258,62700,66000,3.47828993,-76.51525398,2438,1,2018
460046,P1951,59279,59842,3.50651344,-76.50517333,2438,1,2018
460154,P2123,82779,93442,3.40576162,-76.53888718,2438,1,2018
460285,P239,81347,92899,3.45134607,-76.53583763,2438,1,2018
460381,P2576,87283,86068,3.47193247,-76.5025755,2438,1,2018
460412,P264,50114,58298,3.45175281,-76.53140399,2438,1,2018
460479,P2762,75282,64992,3.3305733,-76.54288995,2438,1,2018
460509,P2808,68236,122503,3.34533989,-76.54212346,2438,1,2018
460828,P3094,59668,59299,3.45143508,-76.53302256,2438,1,2018
461012,P3406,67412,67401,3.48205721,-76.49621393,2438,1,2018
461269,P3866,64697,59864,3.44891404,-76.53136451,2438,1,2018
461422,P4008,70584,66591,3.48549613,-76.49810744,2438,1,2018
461724,P4517,51829,54749,3.46127179,-76.52945339,2438,1,2018
461767,P4601,57940,57940,3.46591037,-76.52791822,2438,1,2018
462012,P4989,71349,90467,3.42886363,-76.52721542,2438,1,2018
462246,P500,59476,51388,3.43031347,-76.54081871,2438,1,2018
462319,P5058,64093,63727,3.31564691,-76.52478477,2438,1,2018
462577,P5451,56488,61883,3.45910651,-76.52175032,2438,1,2018
462620,P5521,62173,64573,3.48540094,-76.51319622,2438,1,2018
463171,P6048,76460,78305,3.45433268,-76.53794422,2438,1,2018
463178,P6063,61154,61900,3.45174116,-76.53304909999999,2438,1,2018
463198,P6094,86460,84590,3.38676368,-76.55829113,2438,1,2018
463361,P6368,68746,66735,3.4658156000000004,-76.52718349,2438,1,2018
463525,P6634,50630,49042,3.35854303,-76.50360711,2438,1,2018
463711,P6917,90746,92275,3.49582084,-76.50504443,2438,1,2018
463733,P6946,53529,65567,3.51610811,-76.51179574,2438,1,2018
463988,P7339,65803,65981,3.46708599,-76.52271798,2438,1,2018
464008,P7372,91481,134884,3.5066625,-76.50921338,2438,1,2018
464022,P7388,75885,77158,3.52393451,-76.50021758,2438,1,2018
464127,P7565,85017,75221,3.42965409,-76.52136838,2438,1,2018
464451,P8127,71416,71929,3.42458583,-76.54541417,2438,1,2018
464487,P8183,56773,58121,3.47144474,-76.50578059,2438,1,2018
464690,P8561,92212,90149,3.47109685,-76.50857136,2438,1,2018
464721,P8621,79200,75460,3.38885443,-76.54566417,2438,1,2018
464732,P8636,57517,48681,3.45128968,-76.53294529,2438,1,2018
464839,P8822,61380,59950,3.46867805,-76.53117204,2438,1,2018
464866,P8865,60390,72160,3.46323568,-76.52605224,2438,1,2018
464932,P8985,78052,85217,3.43641911,-76.53902432,2438,1,2018
464945,P9000,81886,115848,3.46311252,-76.50115642,2438,1,2018
464953,P9018,58424,48808,3.45822551,-76.52274111,2438,1,2018
464978,P9067,74580,91850,3.41257514,-76.48584124,2438,1,2018
464994,P910,81100,83919,3.45267532,-76.53385144,2438,1,2018
464995,P9101,64020,65340,3.45444518,-76.53420643,2438,1,2018
465009,P9154,64017,59915,3.44978262,-76.53619046,2438,1,2018
465083,P9378,57470,53911,3.52377358,-76.50365718,2438,1,2018
465105,P942,76580,73973,3.42295445,-76.53699054,2438,1,2018
465149,P9502,89487,90808,3.46327691,-76.55619441,2438,1,2018
465590,PDNP001,54962,54409,2.9301,-75.2825,1014,1,2018
465620,PDNP035,62629,62409,2.9364,-75.2851,1014,1,2018
466126,PGT11,54471,51629,4.316866,-72.083215,600,1,2018
466173,PGT12409,69000,82417,4.312995,-72.097228,600,1,2018
466278,PGT20858,64800,115800,4.09906,-71.916602,600,1,2018
466306,PGT56,50176,45128,4.313655000000001,-72.08046800000001,600,1,2018
466407,PIRP0154,59465,69413,4.3071,-75.7861,523,1,2018
466601,PLT106,52888,46807,4.085217,-72.957575,600,1,2018
466655,PLT117,50495,50786,4.085036,-72.965877,600,1,2018
468275,PSP054,51480,57750,5.092828,-78.063648,2371,1,2018
468979,QURP0475,59944,68738,4.6265,-75.7891,523,1,2018
469311,QUUQ0037,56304,52240,4.6261,-75.7647,523,1,2018
469320,QUUQ0055,64103,58899,4.6251,-75.7673,523,1,2018
470684,S1T24,78357,23591,3.710889,-73.271752,600,1,2018
470752,S1T9231,72934,68850,3.732797,-73.34196,600,1,2018
472638,SUIP002,83403,64062,2.0,-75.75,1014,1,2018
472741,SUSP040,57239,59008,2.9172,-75.2825,1014,1,2018
472985,T0113,62522,42416,7.08,-70.76,599,1,2018
473174,T0237,64231,59345,7.09,-70.76,599,1,2018
473385,T0346,65536,88213,7.08,-70.75,599,1,2018
473540,T0438,73062,73524,7.08,-70.75,599,1,2018
476114,T11731,62157,52334,3.15869742,-76.44092129,23442,1,2018
477639,T12828,54568,52982,3.01744248,-76.48124865,23442,1,2018
479350,T1389,69773,70352,2.45753594,-76.60876821,23442,1,2018
480382,T14588,73956,44843,2.45003141,-76.61253807,23442,1,2018
480935,T14910,92742,95075,2.9513,-75.2883,1014,1,2018
481173,T1513,65019,63781,2.46016419,-76.59455329999999,23442,1,2018
481637,T15442,71307,66136,3.08641024,-76.66009176,23442,1,2018
481735,T15497,78550,75612,2.44665576,-76.60538242,23442,1,2018
481958,T15632,65021,72024,2.9498,-75.2862,1014,1,2018
483131,T16381,55312,49248,2.9404,-75.2678,1014,1,2018
484000,T16949,63844,72337,2.44150567,-76.60506516,23442,1,2018
484014,T16958,70726,69534,2.9101,-75.2798,1014,1,2018
484022,T16963,55075,50175,2.44274439,-76.60325598,23442,1,2018
485467,T18037,83904,58834,1.851,-76.0656,1014,1,2018
486044,T1849,79200,90640,6.96,-71.85,599,1,2018
487184,T19995,78929,70218,2.46949158,-76.54525148,23442,1,2018
487352,T2057,73355,92056,6.44,-71.78,599,1,2018
491059,T26355,54202,57701,2.35144199,-76.40955466,23442,1,2018
491473,T2722,75240,91080,6.95,-71.88,599,1,2018
491588,T27653,75054,133018,3.16027033,-76.44253015,23442,1,2018
491592,T2768,88000,86533,6.94,-71.88,599,1,2018
492465,T30175,62905,43654,2.98597315,-76.68750483,23442,1,2018
492680,T30903,53456,0,3.0042089,-76.48246838,23442,1,2018
492700,T30943,60850,0,2.48752145,-76.56003889,23442,1,2018
