nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CODENSA S.A. ESP,TREINTA Y SEIS,-73.9058921578,4.64883931178,25377008,2103,2020,4,0,59.15,0,0,0,0,0,0,0,0,0,0,0,59.15,1
CODENSA S.A. ESP,LA MESA,-74.4615492187,4.63104312817,25386000,2103,2020,4,610.69,1027.38,0,0,6.92,0,46.27,0,0,0,0,0,0,1691.25,1
CODENSA S.A. ESP,LA ESPERANZA,-74.4315205153,4.69810557811,25386001,2103,2020,4,130.11,56.94,0,0,0,0,1.72,0,0,0,0,0,0,188.77,1
CODENSA S.A. ESP,LA PALMA,-74.3910209321,5.35881843551,25394000,2103,2020,4,217,1278.84,0,0,0,0,198.51,0,0,0,0,0,0,1694.35,1
CODENSA S.A. ESP,LA PENA,-74.3940946971,5.19896214326,25398000,2103,2020,4,337.12,208.55,0,0,176.4,0,61.05,0,0,0,0,0,0,783.13,1
CODENSA S.A. ESP,LA VEGA,-74.331153833,4.993079959,25402000,2103,2020,4,145.22,612.14,0,0.53,0.1,0,75.92,0,0,7.8,0,0,0,841.72,1
CODENSA S.A. ESP,LENGUAZAQUE,-73.7114939184,5.30614737724,25407000,2103,2020,4,0.01,277.81,0,0.27,0.12,0,1.39,0,0,0,0,0,0,279.59,1
CODENSA S.A. ESP,MACHETA,-73.6083234775,5.08019042488,25426000,2103,2020,4,80.67,1133.24,0,0,1.4,0,0,0,0,0,0,0,0,1215.31,1
CODENSA S.A. ESP,MADRID,-74.2637266314,4.73273240481,25430000,2103,2020,4,18.65,813.71,0,0.22,0,0,0,0,0,0,0,0,0,832.58,1
CODENSA S.A. ESP,PUENTE DE PIEDRA,-74.223144799,4.817937656,25430004,2103,2020,4,0,91.26,0,0,0,0,0,0,0,0,0,0,0,91.26,1
CODENSA S.A. ESP,MOYANO,-74.300584512,4.8001887932,25430006,2103,2020,4,13.25,46.25,0,0,0,0,0,0,0,0,0,0,0,59.5,1
CODENSA S.A. ESP,MANTA,-73.5404981602,5.00905719083,25436000,2103,2020,4,30.54,1116.04,0,0,3.2,0,1.49,0,0,0,0,0,0,1151.28,1
CODENSA S.A. ESP,MEDINA,-73.3491229581,4.50661521497,25438000,2103,2020,4,32.67,6258.98,0,0,3.83,0,330.15,0,0,0,0,0,0,6625.63,1
CODENSA S.A. ESP,MOSQUERA,-74.2193416046,4.70701024824,25473000,2103,2020,4,136.85,1163.98,0,18.5,3,0,12.68,0,0,0,0,0,0,1335.01,1
CODENSA S.A. ESP,LOS PUENTES,-74.256013384,4.68418254,25473004,2103,2020,4,7.51,92.68,0,10,0,0,0,0,0,0,0,0,0,110.19,1
CODENSA S.A. ESP,NARINO,-74.8247329958,4.39983661649,25483000,2103,2020,4,5.42,85.29,0,0,0,0,0,0,0,0,0,0,0,90.71,1
CODENSA S.A. ESP,NEMOCON,-73.8778894768,5.0687018248,25486000,2103,2020,4,18.88,942.9,0,0.27,0.12,0,0,0,0,0,0,0,0,962.16,1
CODENSA S.A. ESP,NILO,-74.6199683585,4.30580601104,25488000,2103,2020,4,11.61,463.15,0,0,6.17,0,218.32,0,0,0,0,0,0,699.24,1
CODENSA S.A. ESP,PUEBLO NUEVO,-74.542037921,4.347833953,25488002,2103,2020,4,0,3.21,0,0,0,0,60.98,0,0,0,0,0,0,64.19,1
CODENSA S.A. ESP,NIMAIMA,-74.3860115955,5.12602571317,25489000,2103,2020,4,2.3,68.66,0,0,0,0,350.19,0,0,0,0,0,0,421.15,1
CODENSA S.A. ESP,NOCAIMA,-74.3791125286,5.06946324832,25491000,2103,2020,4,0,323.76,0,0,0,0,233.97,0,0,0,0,0,0,557.73,1
CODENSA S.A. ESP,VENECIA,-74.4781884861,4.0889533173,25506000,2103,2020,4,14.32,569.87,0,0,3.03,0,1693.35,0,0,0,1737.47,0,0,4018.04,1
CODENSA S.A. ESP,PACHO,-74.156116064,5.13694532224,25513000,2103,2020,4,480.87,1874.16,0,1.23,0.2,0,53.68,0,0,0,16.68,0,0,2426.82,1
CODENSA S.A. ESP,PASUNCHA,-74.2204720028,5.25469923799,25513001,2103,2020,4,6.81,12.91,0,0,0,0,0,0,0,0,0,0,0,19.71,1
CODENSA S.A. ESP,PAIME,-74.1522155939,5.37048460317,25518000,2103,2020,4,24.87,282.11,0,0,0,0,77.01,0,0,0,0,0,0,384,1
CODENSA S.A. ESP,CUATRO CAMINOS,-74.1876106219,5.33516939893,25518001,2103,2020,4,0.04,2.84,0,0,0,0,0,0,0,0,0,0,0,2.88,1
CODENSA S.A. ESP,TUDELA,-74.1972029749,5.38065601727,25518002,2103,2020,4,0.02,1.25,0,0,0,0,0,0,0,0,0,0,0,1.28,1
CODENSA S.A. ESP,VENECIA,-74.1096624558,5.41993819343,25518004,2103,2020,4,0.01,9.27,0,0,0,0,0.23,0,0,0,0,0,0,9.51,1
CODENSA S.A. ESP,PANDI,-74.4866421835,4.19039063967,25524000,2103,2020,4,87.85,561.57,0,0,0,0,1602.47,0,0,0,204.37,0,0,2456.25,1
CODENSA S.A. ESP,PARATEBUENO,-73.2128246502,4.37483210325,25530000,2103,2020,4,1554.55,10477.67,0,0,3.2,0,2746.33,0,0,0,0,0,0,14781.74,1
CODENSA S.A. ESP,PASCA,-74.3024837134,4.30905937901,25535000,2103,2020,4,52.34,706.99,0,0,662.05,0,57.59,0,0,0,0,0,0,1478.97,1
CODENSA S.A. ESP,PUERTO SALGAR,-74.6537031753,5.46542650967,25572000,2103,2020,4,171.66,7338.38,0,0,0,0,59.18,0,0,0,0,0,0,7569.23,1
CODENSA S.A. ESP,PULI,-74.7144742699,4.68179462875,25580000,2103,2020,4,0.76,145.54,0,0,3,0,42.63,0,0,0,16.75,0,0,208.68,1
CODENSA S.A. ESP,PALESTINA,-74.5937180318,4.69489490674,25580002,2103,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
